File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
aa816129-924e-4133-a23f-2021b9c228f8	5a975777-0f13-427f-8b8a-fd6b39533dfd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-A8HG	TCGA-XF-A8HG-01A	Primary Tumor
c16c8a35-7c29-405a-bf73-433d0d45606b	18c4e21e-2f12-4d7f-a0d7-85d812eccce6.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20T	TCGA-BT-A20T-01A	Primary Tumor
174ae112-d7e1-4e91-b3fb-de494895e5e3	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-2F-A9KR-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-2F-A9KR	TCGA-2F-A9KR-01A	Primary Tumor
27e555b9-14b4-4001-9365-1be3fb8c26dc	1c6ebba7-1618-48a2-aa35-54af49a46771.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-AAN4	TCGA-XF-AAN4-01A	Primary Tumor
0127e24e-8b6d-4fcd-925d-071a8560bc07	93293529-ae13-4ad2-94dc-a566275c606f.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BL-A5ZZ	TCGA-BL-A5ZZ-01A	Primary Tumor
b1653165-e507-4129-a526-e8a6ca8d2b73	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-FD-A3SP-01A-31D-A231-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A3SP	TCGA-FD-A3SP-01A	Primary Tumor
80c58af0-66fb-4aef-bb13-fc4b54236bf9	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-UY-A78M-01A-21D-A34V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-UY-A78M	TCGA-UY-A78M-01A	Primary Tumor
e7917904-b652-40c5-afdc-3e4fd43c2f1b	504f6808-68ef-4064-a3b4-ce462dea3849.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3SQ	TCGA-FD-A3SQ-01A	Primary Tumor
5d5b9e5d-6132-4c3e-a30f-492d72e8cc6f	1e1d98e1-b0a8-462e-abcd-5aefcfbb1f58.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-5N-A9KM	TCGA-5N-A9KM-01A	Primary Tumor
7d631be2-de16-4bb1-a6b4-21a7a11b4437	e3adee45-923c-4adb-8181-7534b6653d75.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GC-A3BM	TCGA-GC-A3BM-01A	Primary Tumor
963b61ec-61f3-45b9-9b92-862bfdcfb1a6	jhu-usc.edu_BLCA.HumanMethylation450.6.lvl-3.TCGA-DK-A2HX-01A-12D-A18G-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A2HX	TCGA-DK-A2HX-01A	Primary Tumor
faae0aea-de69-499b-8e6a-a06a7c21c436	4f5c89a0-1df0-4ce9-8765-efe442ab0c59.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A20R	TCGA-BT-A20R-01A	Primary Tumor
7b377c7a-37f5-47ff-a798-cd50012d901d	be992bf3-efe9-47ef-a37c-890bb0a76ae7.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A78P	TCGA-UY-A78P-01A	Primary Tumor
2ecb3543-15ed-415d-9415-a0f9604da9bb	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TK-01A-42D-A33I-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A6TK	TCGA-FD-A6TK-01A	Primary Tumor
88260ed4-ca64-48b7-827e-874ee5d1dafa	8bdf08d2-3506-4e2d-bcec-629f6dd0b82c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A3IV	TCGA-DK-A3IV-01A	Primary Tumor
136f8c21-64ea-4d8d-9480-f5842da3dfc4	fa4ba365-c7e3-42ba-ad7c-a4a00d6ff526.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-KQ-A41O	TCGA-KQ-A41O-01A	Primary Tumor
a00d9ac6-ecd9-4b35-b171-e1363643a025	fc7c6158-e316-464c-910c-98f38e451ee9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BL-A13I	TCGA-BL-A13I-01A	Primary Tumor
b706fa90-1d84-407d-9bbe-b36f24dee259	ebe1d575-e448-45d6-a30d-8f8c8710d1cc.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-AA3D	TCGA-G2-AA3D-01A	Primary Tumor
640dbd69-ad09-4ae6-84fd-049cdcb0a3c7	6c490675-8eb5-4f77-82be-008585cd8192.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9T6	TCGA-XF-A9T6-01A	Primary Tumor
a9cb0c8e-9ee3-491a-9ca0-a355d7d55b3a	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20T-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BT-A20T	TCGA-BT-A20T-01A	Primary Tumor
3a4c6321-f33f-466e-ad60-ecfd446eed8a	6f995ee1-1672-44f1-b7e2-0d81d5e233cc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A20O	TCGA-BT-A20O-01A	Primary Tumor
d9f1a924-4c5a-49c4-9695-289f8b016cd9	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-GD-A2C5-01A-12D-A17Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GD-A2C5	TCGA-GD-A2C5-01A	Primary Tumor
59d3d71f-ecb0-47c4-b2e6-121edebe0db2	8d798acc-b2fe-4e02-85e1-7b8ba1ba9ed2.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A1A5	TCGA-DK-A1A5-01A	Primary Tumor
7af94532-5b28-4371-b4a8-60123042cb8a	cbc736e3-93ca-4457-8729-5220b2aeee64.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-CF-A47Y	TCGA-CF-A47Y-01A	Primary Tumor
9f54fd5a-7de4-44f7-93c8-043f5f5d4fb4	83f26859-f812-4a83-9320-6a1ec2caf787.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-A8HI	TCGA-XF-A8HI-01A	Primary Tumor
5f3d5687-741a-453d-9d08-8159069861fb	cb34a097-5b0c-452e-8ffa-1e3b83ac9416.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-K4-A83P	TCGA-K4-A83P-01A	Primary Tumor
87848d7b-cd24-4a0c-aace-824ad2445588	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA5P-01A-11D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA5P	TCGA-ZF-AA5P-01A	Primary Tumor
6541fda1-a604-45da-80bf-fdc0da71582c	ec17798a-03bc-4db8-87a6-0f17ab3849a9.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9RF	TCGA-ZF-A9RF-01A	Primary Tumor
8510df1b-b3ad-48fc-a30d-e4c2e3176610	ac344ed8-6c90-47f2-bb7b-54f5adc14a06.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-UY-A78M	TCGA-UY-A78M-01A	Primary Tumor
8b457294-a388-43da-9787-70b06b88c5b9	b8a4c46c-9be5-4d6c-968f-3af4c1f0b508.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-C4-A0F0	TCGA-C4-A0F0-01A	Primary Tumor
7e7ca6dc-8176-44a2-a48a-30fc10ed66dd	28e4911a-0911-4cdd-a088-b91316a5f1dd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-4Z-AA7Y	TCGA-4Z-AA7Y-01A	Primary Tumor
348ca17f-1e9e-4fdc-8860-81a71c3d0893	ebabf0ba-ab2c-4325-86ff-dbf231a27c05.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAML	TCGA-XF-AAML-01A	Primary Tumor
02d68b0f-c6f0-44f0-a957-af2f07b4feb7	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-E7-A4IJ-01A-31D-A26N-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-E7-A4IJ	TCGA-E7-A4IJ-01A	Primary Tumor
c3d16c77-d714-4a68-a78f-255b03504ee1	7e866eed-d218-410d-b264-eb03617aecc2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GV-A3QH	TCGA-GV-A3QH-01A	Primary Tumor
a34e0015-1926-4829-9a32-fe7973cfa136	8c35357a-dc7c-4e70-bb53-ce8f520bdb86.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CU-A0YR	TCGA-CU-A0YR-11A	Solid Tissue Normal
b167b254-9bd7-4cd1-a222-1827f7982260	c5f38ccf-a403-4687-bc9c-473f6454ffb6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-K4-A54R	TCGA-K4-A54R-11A	Solid Tissue Normal
3ebd36cc-db70-46a3-afc9-1c6c7ef3fe44	7b799302-62da-4e39-9f2b-fac863f97c05.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-AAMX	TCGA-XF-AAMX-01A	Primary Tumor
eefe9f90-09c9-4f85-83fb-5c11ddef20bb	320163da-a398-48b4-b685-1c51e019bcef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-H4-A2HO	TCGA-H4-A2HO-01A	Primary Tumor
199b5767-886c-4230-ac24-ba0d7a896072	8e536759-ed60-418c-8a0b-4de7a6cb1b5f.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20R	TCGA-BT-A20R-11A	Solid Tissue Normal
cd614ce6-dd7f-4c9c-a7c2-56e994dfe601	jhu-usc.edu_BLCA.HumanMethylation450.7.lvl-3.TCGA-FD-A3B3-01A-12D-A203-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A3B3	TCGA-FD-A3B3-01A	Primary Tumor
5dacd084-f14d-4e60-b54a-cb1cd7553b90	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMH-01A-11D-A42F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-AAMH	TCGA-XF-AAMH-01A	Primary Tumor
50c5e0d9-3e11-4c82-a746-4e187765671e	eb9a898e-1153-44e8-bc91-73d923169672.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A9PH	TCGA-UY-A9PH-01A	Primary Tumor
849d6d9c-f4b8-4c27-af97-9d13c883d015	ac69d62a-af65-43d2-aac7-216908fc1116.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9T3	TCGA-XF-A9T3-01A	Primary Tumor
fd91025f-18b7-4c7c-922a-d881eb254d3e	86e97904-9847-4c40-b9f8-51d64406601a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GV-A40E	TCGA-GV-A40E-01A	Primary Tumor
1f1ed980-919d-4ec5-9474-2da30640cd75	a1230c68-c8d1-4521-8bb3-dd27d2a5bfc4.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A47W	TCGA-CF-A47W-01A	Primary Tumor
16d0a480-d379-4cf6-a6d0-bdd2572e4560	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-YC-A89H-01A-11D-A365-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-YC-A89H	TCGA-YC-A89H-01A	Primary Tumor
9eee23de-465a-4d9a-b8a8-1ca7655daca2	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20V-01A-11D-A14Z-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BT-A20V	TCGA-BT-A20V-01A	Primary Tumor
6ca526b8-93a3-4754-902c-500b8340cc47	ea5b7fd3-9bc9-4b63-a0e4-d9f463bababd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-E7-A7DV	TCGA-E7-A7DV-01A	Primary Tumor
cdf8d9b8-1a40-4cbb-9724-6973030c5caf	7abc25b7-742c-4511-b24d-3a9eeef37dbc.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20U	TCGA-BT-A20U-01A	Primary Tumor
706f4a61-7ffe-43c3-b30e-1b579ec04e96	947914be-9543-48dd-85e0-9cb093d39f3d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A2LB	TCGA-BT-A2LB-01A	Primary Tumor
14a4b047-7f5e-434a-a716-c2fbe602b510	6f0c496f-8069-49c1-a79e-da58976f44e9.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-C4-A0F1	TCGA-C4-A0F1-01A	Primary Tumor
46a8086a-f792-48de-9ed0-2a9147ecba53	94e7674d-7c7b-406e-a8d3-135e3659cb2d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAMG	TCGA-XF-AAMG-01A	Primary Tumor
751a7ff1-c616-4bd0-b585-5906133d40eb	5cf8ae27-a229-4309-9ba2-89bbab7f5da2.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CU-A72E	TCGA-CU-A72E-01A	Primary Tumor
6706a68b-cffb-4d28-99aa-7225fc7893b3	72fde82f-1da6-4e4c-963f-13450fa6faf1.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3B3	TCGA-FD-A3B3-01A	Primary Tumor
4e19e878-f7a4-45f6-be19-f8f014af80b0	ebf85621-561e-4232-ba43-7089f14e25b3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A42C	TCGA-BT-A42C-01A	Primary Tumor
4fdab642-f3e4-451f-9ebc-5485ad27f0c4	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9T3-01A-11D-A42F-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-A9T3	TCGA-XF-A9T3-01A	Primary Tumor
45a91c2e-d0f8-4011-98de-657015f78738	22059655-ebb8-44df-bbf4-b50f6924f6e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A2LB	TCGA-BT-A2LB-11A	Solid Tissue Normal
df0600df-8e2c-4937-afee-fc11d9b73469	ca2d4e75-ff39-41bd-9357-c096f697c7ec.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3N6	TCGA-FD-A3N6-01A	Primary Tumor
404a5d98-9b89-4226-a5ba-875affbadf23	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-UY-A78K-01A-11D-A33I-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-UY-A78K	TCGA-UY-A78K-01A	Primary Tumor
e182f688-1370-4f04-932c-cefa7184d07f	aa1f8fe2-8ba9-471d-90dd-54bdc20490f3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-A2I2	TCGA-DK-A2I2-01A	Primary Tumor
44089c19-b85e-4d9a-b79e-a5392ca6c7d2	e935b40c-a9df-4cb9-bc13-d10d855cf1a8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GC-A3OO	TCGA-GC-A3OO-01A	Primary Tumor
51c8ee8b-6a40-420b-8f75-2bc4461eb598	5cff34c9-04f7-4ec7-b0ac-e509eb5e4364.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-A8HD	TCGA-XF-A8HD-01A	Primary Tumor
a6835bff-0d72-4ade-b7a3-ce4f7859ff2c	7781ac4b-fa99-495e-9588-f66b40703445.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-G2-A2EF	TCGA-G2-A2EF-01A	Primary Tumor
03a5952a-1123-4e99-84f4-10caa0ef86ba	2ba27799-1d8a-44d2-8bca-af1779dc3990.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAN8	TCGA-XF-AAN8-01A	Primary Tumor
1fb23258-9e37-4f06-9581-a2bc95b8cadd	daec2c2a-9f58-43bc-a799-958929e549f5.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAN0	TCGA-XF-AAN0-01A	Primary Tumor
98fa5091-0081-4b15-9415-efadc9650d0b	15627627-76e4-42f6-8619-0fee1f64410c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GU-A764	TCGA-GU-A764-01A	Primary Tumor
1043ac4a-9dfc-4dbb-bc9c-6527b1333ddc	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SL-01A-11D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-XF-A9SL	TCGA-XF-A9SL-01A	Primary Tumor
72f09f0b-2a40-4a9b-b775-b7331ceabafa	b688a335-231c-42a5-9c00-c10584ba1d2b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-SY-A9G5	TCGA-SY-A9G5-01A	Primary Tumor
b2233115-f8c2-4053-af80-da8d52715cac	4f2319b7-fdfb-4682-bb16-f86ba1a8fac9.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CU-A5W6	TCGA-CU-A5W6-01A	Primary Tumor
c7f7f569-c8f4-4507-a26a-b0f4b4e1f50e	26590bb6-10f5-4c18-8706-d2ed89727038.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20Q	TCGA-BT-A20Q-01A	Primary Tumor
558e201d-c26f-43a3-a56e-f2aca51e5ece	c3699464-7057-40b0-84aa-c9ca3e2cf11a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-FD-A5C1	TCGA-FD-A5C1-01A	Primary Tumor
569ad00c-1632-4529-b19c-2c1b42fae74e	f018a202-567b-4ab7-9970-bf4ec8c1dff8.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-A2EO	TCGA-G2-A2EO-01A	Primary Tumor
8ed5c65f-3dc3-458f-bf00-d031ab4a4b93	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-GU-A42Q-01A-11D-A23V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GU-A42Q	TCGA-GU-A42Q-01A	Primary Tumor
7da50950-574d-4e5e-82bf-476b7fa478b0	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA54-01A-11D-A392-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA54	TCGA-ZF-AA54-01A	Primary Tumor
1342191b-e6b6-4a1e-b189-05b1d4e79474	dd1d19b2-681b-447b-b16f-f9b0bf4f4c30.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BL-A13J	TCGA-BL-A13J-01A	Primary Tumor
173d3c7b-631f-499f-833a-3605bb792d87	060fc56a-9db0-4fc7-8aa1-a64f690d5444.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-2F-A9KW	TCGA-2F-A9KW-01A	Primary Tumor
a7c1d9cc-c888-4292-aeee-5ceaa1a33f25	827ee9a3-e5fc-427f-855d-9cabac010795.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6S	TCGA-DK-AA6S-01A	Primary Tumor
aad430de-488f-46d3-91a3-aeab0eea6081	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-CF-A7I0-01A-22D-A34V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-CF-A7I0	TCGA-CF-A7I0-01A	Primary Tumor
c42c9a2a-a27d-436d-a7fd-24df8c79ffec	1e2b0984-d841-4916-8cc1-7fce179109f1.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A6B6	TCGA-DK-A6B6-01A	Primary Tumor
d2f71e12-da85-4ed4-9d0c-e788a7eaf120	e659b3e8-7f6b-4ba7-9bf8-689cadc1a615.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GC-A6I3	TCGA-GC-A6I3-11A	Solid Tissue Normal
508c4d91-e45c-4a4a-9e13-956e7fcaa51f	2ed52255-361d-4e68-98d1-f86454e15a83.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-AA6Q	TCGA-DK-AA6Q-01A	Primary Tumor
f0aa1e07-3c84-4ace-a078-e398c21ab1fc	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A0C8-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BL-A0C8	TCGA-BL-A0C8-01A	Primary Tumor
7ab65943-d793-43eb-8204-2a90d6b16b3e	11233a5a-7e02-47b8-a50d-2b306d67a93b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-A3IE	TCGA-G2-A3IE-01A	Primary Tumor
91e23f31-1af6-4245-8abd-73e90f7e21ae	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-GU-A766-01A-11D-A32C-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GU-A766	TCGA-GU-A766-01A	Primary Tumor
552a8f5f-5d4e-49fa-b614-a0b5284f2125	66d721d4-be1b-4c5a-aac1-557f6155d898.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-BT-A20R	TCGA-BT-A20R-11A	Solid Tissue Normal
3ff8b836-ac55-484a-a038-206a2dc58b1f	35e67399-f7cf-4b80-a789-4e18e0db6ea5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-G2-A2EK	TCGA-G2-A2EK-01A	Primary Tumor
32494c37-78a6-4541-ba87-41bada8175a9	64a02130-75d0-4164-b4f7-2a39e997e431.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GU-A767	TCGA-GU-A767-01A	Primary Tumor
c489fdb8-cc60-4a0e-8525-362fb03cdfa7	e59b82ec-7456-4b8c-b34f-7b128207ae26.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-XF-A8HB	TCGA-XF-A8HB-01A	Primary Tumor
3df29076-2b8f-4e9d-a728-5da6deb41b80	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-FD-A43N-01A-11D-A23V-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-FD-A43N	TCGA-FD-A43N-01A	Primary Tumor
b98b32f3-d136-43b5-bdfe-5abb2a4ca47f	dca59b25-894b-4969-b7fc-5b8b6c5a2055.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A8HH	TCGA-XF-A8HH-01A	Primary Tumor
088db73d-4327-475d-a561-1698b9f39cc2	5532e9a2-66b8-4dd2-aa1a-ebbb08163280.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3SR	TCGA-FD-A3SR-01A	Primary Tumor
e813562b-aee8-4e85-a684-0216b9311773	4aa598c7-785b-4baa-92d9-edf760fd7dbd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-GC-A3YS	TCGA-GC-A3YS-01A	Primary Tumor
aeb47c70-6429-4bd7-a653-c8bb876b072d	6ceed729-4ede-4103-8f42-c00eb2266292.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAN2	TCGA-XF-AAN2-01A	Primary Tumor
753a7431-4381-40f8-b486-161213879790	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-S5-AA26-01A-11D-A38H-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-S5-AA26	TCGA-S5-AA26-01A	Primary Tumor
f0a455e6-1411-4894-a653-ce007eacdccc	9e818169-a74e-489b-9c28-86332ff60927.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-BLCA	TCGA-DK-A1A5	TCGA-DK-A1A5-01A	Primary Tumor
e8972068-1216-470f-a940-b0c229f26fa5	9eea9c04-9172-42cc-b38b-78c9740601ab.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A7DU	TCGA-E7-A7DU-01A	Primary Tumor
cf119c4a-09a7-43ba-8264-7ff34bda6287	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A13J-01A-11D-A10W-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-BL-A13J	TCGA-BL-A13J-01A	Primary Tumor
