id	filename	md5	size	state
642128a6-9da8-4b31-b3e3-657c12f52d00	7cd11fe2-c1bc-480d-a0a3-3e05e9c8faae.FPKM-UQ.txt.gz	3b8bd2052802becb2eb6cdbc370c4f32	510170	released
4cb8f4b2-98af-4d4a-ab14-d6a39703a359	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-XF-A8HI-01A-11D-A38H-05.gdc_hg38.txt	52abc7bf27c728e49458d26ac540ecab	141300462	released
8e46ef31-63b0-458d-a3b9-8a0c9c3f92f3	0039a0cc-7bfe-48a9-b1cd-6dd8b8e22f5d.mirbase21.mirnas.quantification.txt	2ed6fc84741adebebaf6ddb883fdd4e9	50548	released
eb8e9a1e-a3ae-4318-8e1e-da3bf05497a3	c5047f59-c194-4cb9-9538-9d06d0946d64.FPKM-UQ.txt.gz	0aa886c4cc8a01d138700d0f42ba833e	493649	released
608c079b-1ac5-4c90-be95-a779db6caa7a	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMT-01A-11D-A42F-05.gdc_hg38.txt	468681e5bc71d84eb55e4446edf1d5b9	141296767	released
22c1ef56-f6a3-4420-8b1f-015455b5f513	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-K4-AAQO-01A-11D-A38H-05.gdc_hg38.txt	55f15d637eb4279be464edbf5737df35	141280964	released
d0def763-7e13-438c-b3f6-78bb018650af	84367da1-27f9-4b44-95e5-0b0f3a4610a9.FPKM-UQ.txt.gz	3b43e52d218719dec9b599f7f0aae8db	515109	released
f27e751d-2244-45e6-b2ee-b05608e44580	aa1141f7-6c85-4676-bfa1-4782594b0b48.FPKM-UQ.txt.gz	61f0c5d80f2e2826902b53980b674de1	514593	released
878636a2-91d6-4a73-8339-a78e44f22899	b891b9b4-c367-4f50-8c3d-1294df175831.mirbase21.mirnas.quantification.txt	eea0af65b159b71ba9bcfe1caabf40f9	50587	released
7cfe79f4-7d88-4add-9f7d-ba76b47c3f33	jhu-usc.edu_BLCA.HumanMethylation450.15.lvl-3.TCGA-FD-A5BZ-01A-11D-A28N-05.gdc_hg38.txt	8d816622788ae3e539f8015737236054	141282282	released
c10c6e08-ab5e-437f-baa4-e3415009b505	7e3cdf24-75a8-4b20-87db-0dbab2fae971.FPKM-UQ.txt.gz	ae2c0a13f49d009a3c170523f13d0f46	489290	released
3a6e0204-39d8-4897-8fdd-893d2ff4fcdb	86af53e7-8d8f-4f4a-ac8f-dd2d82d3d211.mirbase21.mirnas.quantification.txt	6105974239f42fc192a6fd0ca4ea63e1	50374	released
649e6299-0622-4ef4-9807-f0ef06eebfa9	c183624c-10c6-40c7-9aba-46e2efb19930.FPKM-UQ.txt.gz	b146e77916d6a92e74c5b2304b91b528	507442	released
baa506f7-23cd-40f9-988e-39657095ebbd	748316bc-c1df-4dbf-b365-defbc050e9f9.FPKM-UQ.txt.gz	4f5d732dc0a1557e5663cb3d96d9845a	508007	released
e84b6a76-68a7-4c36-b78a-da5f276f46eb	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3WC-01A-31D-A231-05.gdc_hg38.txt	8c5c68f113a363f29d469d2e00d0e16f	141274814	released
134d8d5c-0efb-4583-b7ab-288727081e5b	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-DK-A6AW-01A-11D-A30F-05.gdc_hg38.txt	2cc41a7ae6b4a066d939189ba29b1db6	141314655	released
a76773a9-2ed5-4799-b269-6bdca3dc3464	e0b19af8-a2e5-495f-81d0-80347e8fb51f.FPKM-UQ.txt.gz	c6b451fa2bde4cd92fd49da1799e3891	513770	released
e456ec56-b98c-4495-876d-d6f465455693	79d06373-4ea7-4ab0-9a91-3f6f721ce43e.mirbase21.mirnas.quantification.txt	bda395f25b14d53d9db21580223f6573	50346	released
f611954c-15b3-402c-a930-5a5d7c60247d	33bea9c9-f6ba-4768-9349-a085202a0b9d.FPKM-UQ.txt.gz	22d700f89e8bf2150be74636c5f73d68	514853	released
0baae5dd-48f4-4777-a81e-a172c561851a	069bb049-794f-474e-8238-9132c2b57a8f.FPKM-UQ.txt.gz	81f0eda4eb78931db15d8f559a63688a	494708	released
fc265107-aafc-47fb-b51d-a9915a678b89	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-CF-A8HX-01A-11D-A365-05.gdc_hg38.txt	48bbbda9c9b071ad8088c1f1fe4027f8	141309852	released
5c0d52ae-c87e-4fb0-a39c-00d00b291a28	f46f76af-b0e7-4213-a003-4da7041e4e32.mirbase21.mirnas.quantification.txt	2f0ae6abc4921700fd4481d6b689c7a3	50241	released
aa816129-924e-4133-a23f-2021b9c228f8	5a975777-0f13-427f-8b8a-fd6b39533dfd.mirbase21.mirnas.quantification.txt	59bfb3c4c3980d83dbc5296852fa3277	50195	released
c16c8a35-7c29-405a-bf73-433d0d45606b	18c4e21e-2f12-4d7f-a0d7-85d812eccce6.FPKM-UQ.txt.gz	f640a617954bbc5cf55be3038a43021b	496350	released
174ae112-d7e1-4e91-b3fb-de494895e5e3	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-2F-A9KR-01A-11D-A38H-05.gdc_hg38.txt	0b9c26a459b97539a0ff1307145d29a7	141301339	released
27e555b9-14b4-4001-9365-1be3fb8c26dc	1c6ebba7-1618-48a2-aa35-54af49a46771.mirbase21.mirnas.quantification.txt	51cb6e32e198b052557e3b6a520cbb4e	50213	released
0127e24e-8b6d-4fcd-925d-071a8560bc07	93293529-ae13-4ad2-94dc-a566275c606f.FPKM-UQ.txt.gz	e8f691b6c992704181ff8c93cce85ba5	527750	released
b1653165-e507-4129-a526-e8a6ca8d2b73	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-FD-A3SP-01A-31D-A231-05.gdc_hg38.txt	ab541702562d472e04dda3f6bc888d0f	141288448	released
80c58af0-66fb-4aef-bb13-fc4b54236bf9	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-UY-A78M-01A-21D-A34V-05.gdc_hg38.txt	9405b3b4dc4e8234a8bb24006f18995d	141290123	released
e7917904-b652-40c5-afdc-3e4fd43c2f1b	504f6808-68ef-4064-a3b4-ce462dea3849.FPKM-UQ.txt.gz	909a6d8032a92a47e1dd2cdd95fd8816	523439	released
5d5b9e5d-6132-4c3e-a30f-492d72e8cc6f	1e1d98e1-b0a8-462e-abcd-5aefcfbb1f58.mirbase21.mirnas.quantification.txt	f310320ff496d3af070699905d464d6e	50416	released
7d631be2-de16-4bb1-a6b4-21a7a11b4437	e3adee45-923c-4adb-8181-7534b6653d75.FPKM-UQ.txt.gz	12128e747826449e6d3efc42fb83677b	523832	released
963b61ec-61f3-45b9-9b92-862bfdcfb1a6	jhu-usc.edu_BLCA.HumanMethylation450.6.lvl-3.TCGA-DK-A2HX-01A-12D-A18G-05.gdc_hg38.txt	3b637ff999c1f05ae569251b0de01338	141283879	released
faae0aea-de69-499b-8e6a-a06a7c21c436	4f5c89a0-1df0-4ce9-8765-efe442ab0c59.mirbase21.mirnas.quantification.txt	221e3aa72a913231db463ea6745ba9b2	50550	released
7b377c7a-37f5-47ff-a798-cd50012d901d	be992bf3-efe9-47ef-a37c-890bb0a76ae7.FPKM-UQ.txt.gz	eea1e100debfdf156f8273f049b591aa	517103	released
2ecb3543-15ed-415d-9415-a0f9604da9bb	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TK-01A-42D-A33I-05.gdc_hg38.txt	c2e6add85ab950a717c3c47ab36d29c0	141283244	released
88260ed4-ca64-48b7-827e-874ee5d1dafa	8bdf08d2-3506-4e2d-bcec-629f6dd0b82c.FPKM-UQ.txt.gz	0fe88a772a95953877ed04de08521586	537623	released
136f8c21-64ea-4d8d-9480-f5842da3dfc4	fa4ba365-c7e3-42ba-ad7c-a4a00d6ff526.mirbase21.mirnas.quantification.txt	c476cab1d3d446ed10483c01a1822b86	50222	released
a00d9ac6-ecd9-4b35-b171-e1363643a025	fc7c6158-e316-464c-910c-98f38e451ee9.mirbase21.mirnas.quantification.txt	bed96cd86474f3657abcb4f12eec0993	50225	released
b706fa90-1d84-407d-9bbe-b36f24dee259	ebe1d575-e448-45d6-a30d-8f8c8710d1cc.FPKM-UQ.txt.gz	0c787c336d47e28a8fe62c62964548ca	518893	released
640dbd69-ad09-4ae6-84fd-049cdcb0a3c7	6c490675-8eb5-4f77-82be-008585cd8192.FPKM-UQ.txt.gz	2c748a96c58dcbb8a3030078bea81bfb	494990	released
a9cb0c8e-9ee3-491a-9ca0-a355d7d55b3a	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20T-01A-11D-A14Z-05.gdc_hg38.txt	e3d4f80b0724f89187c40b1b91f833b3	141287021	released
3a4c6321-f33f-466e-ad60-ecfd446eed8a	6f995ee1-1672-44f1-b7e2-0d81d5e233cc.mirbase21.mirnas.quantification.txt	0ed86009d520d7ad63d9325512acc365	50273	released
d9f1a924-4c5a-49c4-9695-289f8b016cd9	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-GD-A2C5-01A-12D-A17Y-05.gdc_hg38.txt	4a646110ac55c512a6b7c8515af7a09c	141272451	released
59d3d71f-ecb0-47c4-b2e6-121edebe0db2	8d798acc-b2fe-4e02-85e1-7b8ba1ba9ed2.FPKM-UQ.txt.gz	ad3c9d6645d32c66998504f8a7f54ada	516593	released
7af94532-5b28-4371-b4a8-60123042cb8a	cbc736e3-93ca-4457-8729-5220b2aeee64.mirbase21.mirnas.quantification.txt	48296982c5b3d682035c06ad63655c84	50342	released
9f54fd5a-7de4-44f7-93c8-043f5f5d4fb4	83f26859-f812-4a83-9320-6a1ec2caf787.mirbase21.mirnas.quantification.txt	c4580cdda44b6d0a67e9decae12ec067	50322	released
5f3d5687-741a-453d-9d08-8159069861fb	cb34a097-5b0c-452e-8ffa-1e3b83ac9416.mirbase21.mirnas.quantification.txt	fab3ca9d9406972b9b13242bbdf39267	50237	released
87848d7b-cd24-4a0c-aace-824ad2445588	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA5P-01A-11D-A392-05.gdc_hg38.txt	184aad9c072bd18b5415da2108aaa540	141289217	released
6541fda1-a604-45da-80bf-fdc0da71582c	ec17798a-03bc-4db8-87a6-0f17ab3849a9.FPKM-UQ.txt.gz	4d8ebbe2668f9579fcabaa16017c252d	508425	released
8510df1b-b3ad-48fc-a30d-e4c2e3176610	ac344ed8-6c90-47f2-bb7b-54f5adc14a06.mirbase21.mirnas.quantification.txt	628cf809583938493edb3bff5221257c	50182	released
8b457294-a388-43da-9787-70b06b88c5b9	b8a4c46c-9be5-4d6c-968f-3af4c1f0b508.mirbase21.mirnas.quantification.txt	effc05e557f5ed6843e808e37f83029f	50308	released
7e7ca6dc-8176-44a2-a48a-30fc10ed66dd	28e4911a-0911-4cdd-a088-b91316a5f1dd.mirbase21.mirnas.quantification.txt	f7a9f8db6df0a5c8446679805a08c52d	50225	released
348ca17f-1e9e-4fdc-8860-81a71c3d0893	ebabf0ba-ab2c-4325-86ff-dbf231a27c05.FPKM-UQ.txt.gz	54b4054429e231371e69fbf1d0b52703	494342	released
02d68b0f-c6f0-44f0-a957-af2f07b4feb7	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-E7-A4IJ-01A-31D-A26N-05.gdc_hg38.txt	0898af0b96df9fd4900cd9e0cf43239e	141298494	released
c3d16c77-d714-4a68-a78f-255b03504ee1	7e866eed-d218-410d-b264-eb03617aecc2.mirbase21.mirnas.quantification.txt	4227f246c9d6e541b2304eed8f1edb0d	50428	released
a34e0015-1926-4829-9a32-fe7973cfa136	8c35357a-dc7c-4e70-bb53-ce8f520bdb86.FPKM-UQ.txt.gz	b9d06dd4562743b748bea7614a6d42f4	504936	released
b167b254-9bd7-4cd1-a222-1827f7982260	c5f38ccf-a403-4687-bc9c-473f6454ffb6.mirbase21.mirnas.quantification.txt	384ab6bbb1b02c5098a5e9bf9c75a995	50297	released
3ebd36cc-db70-46a3-afc9-1c6c7ef3fe44	7b799302-62da-4e39-9f2b-fac863f97c05.mirbase21.mirnas.quantification.txt	b9f9c2507e2cb33a7d8659f65064e19d	50274	released
eefe9f90-09c9-4f85-83fb-5c11ddef20bb	320163da-a398-48b4-b685-1c51e019bcef.mirbase21.mirnas.quantification.txt	0d9558149fcb056cf7c43d7b885c5f94	50511	released
199b5767-886c-4230-ac24-ba0d7a896072	8e536759-ed60-418c-8a0b-4de7a6cb1b5f.FPKM-UQ.txt.gz	d6a398a09e416fad8115be3ece727f36	512154	released
cd614ce6-dd7f-4c9c-a7c2-56e994dfe601	jhu-usc.edu_BLCA.HumanMethylation450.7.lvl-3.TCGA-FD-A3B3-01A-12D-A203-05.gdc_hg38.txt	e4e568c5f686882c4104a973b1d9b506	141281695	released
5dacd084-f14d-4e60-b54a-cb1cd7553b90	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMH-01A-11D-A42F-05.gdc_hg38.txt	f0309d40d4ce71eb9c677a1f4c035f04	141296608	released
50c5e0d9-3e11-4c82-a746-4e187765671e	eb9a898e-1153-44e8-bc91-73d923169672.FPKM-UQ.txt.gz	0247b6f5a9a7cba251bf905e7a90cf68	495313	released
849d6d9c-f4b8-4c27-af97-9d13c883d015	ac69d62a-af65-43d2-aac7-216908fc1116.FPKM-UQ.txt.gz	d680c742eea739019a7e2c73270def9e	488644	released
fd91025f-18b7-4c7c-922a-d881eb254d3e	86e97904-9847-4c40-b9f8-51d64406601a.mirbase21.mirnas.quantification.txt	19ea53aabeb6a115fe98fec6c7fba216	50384	released
1f1ed980-919d-4ec5-9474-2da30640cd75	a1230c68-c8d1-4521-8bb3-dd27d2a5bfc4.FPKM-UQ.txt.gz	286303d425c71c04ed46daaecb6b208f	502564	released
16d0a480-d379-4cf6-a6d0-bdd2572e4560	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-YC-A89H-01A-11D-A365-05.gdc_hg38.txt	7ec00388018d3c0226ab3779485b437f	141270696	released
9eee23de-465a-4d9a-b8a8-1ca7655daca2	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20V-01A-11D-A14Z-05.gdc_hg38.txt	abf9952c566506a8517c6b9cfcd012b1	141278818	released
6ca526b8-93a3-4754-902c-500b8340cc47	ea5b7fd3-9bc9-4b63-a0e4-d9f463bababd.mirbase21.mirnas.quantification.txt	55c0e11a92bb1b7eb403eef3a5268ab8	50210	released
cdf8d9b8-1a40-4cbb-9724-6973030c5caf	7abc25b7-742c-4511-b24d-3a9eeef37dbc.FPKM-UQ.txt.gz	c7d3f9aff8e1cf2010b209a34549de72	493399	released
706f4a61-7ffe-43c3-b30e-1b579ec04e96	947914be-9543-48dd-85e0-9cb093d39f3d.mirbase21.mirnas.quantification.txt	fc3d9bd16ae77e7e76fbdfeb8cc73273	50486	released
14a4b047-7f5e-434a-a716-c2fbe602b510	6f0c496f-8069-49c1-a79e-da58976f44e9.FPKM-UQ.txt.gz	63b5c9b10483921c667067fdb804b473	500169	released
46a8086a-f792-48de-9ed0-2a9147ecba53	94e7674d-7c7b-406e-a8d3-135e3659cb2d.FPKM-UQ.txt.gz	3aead944c37b5de4931ebdef211abd5a	533583	released
751a7ff1-c616-4bd0-b585-5906133d40eb	5cf8ae27-a229-4309-9ba2-89bbab7f5da2.FPKM-UQ.txt.gz	d804fdf7270d48d3c025063765814f6a	529152	released
6706a68b-cffb-4d28-99aa-7225fc7893b3	72fde82f-1da6-4e4c-963f-13450fa6faf1.FPKM-UQ.txt.gz	730fe4c6b28c80e8e1233d8ded7c9542	530992	released
4e19e878-f7a4-45f6-be19-f8f014af80b0	ebf85621-561e-4232-ba43-7089f14e25b3.mirbase21.mirnas.quantification.txt	e41bc203ac4ca1bc6620542e04181317	50488	released
4fdab642-f3e4-451f-9ebc-5485ad27f0c4	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9T3-01A-11D-A42F-05.gdc_hg38.txt	1e8338cdd909abde296a905a5d5a64c4	141270115	released
45a91c2e-d0f8-4011-98de-657015f78738	22059655-ebb8-44df-bbf4-b50f6924f6e3.mirbase21.mirnas.quantification.txt	95bd9011ad6b7907f76b8f561a7f827d	50303	released
df0600df-8e2c-4937-afee-fc11d9b73469	ca2d4e75-ff39-41bd-9357-c096f697c7ec.FPKM-UQ.txt.gz	26742b9a81b72936cc5c55e5fe056e44	527543	released
404a5d98-9b89-4226-a5ba-875affbadf23	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-UY-A78K-01A-11D-A33I-05.gdc_hg38.txt	f8aad831d029b5ac981606f17d616857	141280229	released
e182f688-1370-4f04-932c-cefa7184d07f	aa1f8fe2-8ba9-471d-90dd-54bdc20490f3.mirbase21.mirnas.quantification.txt	dd2825550aa3d5fcd9fa2568eef3488a	50313	released
44089c19-b85e-4d9a-b79e-a5392ca6c7d2	e935b40c-a9df-4cb9-bc13-d10d855cf1a8.mirbase21.mirnas.quantification.txt	95e2a9ac06e7fbacdf115a634352825e	50230	released
51c8ee8b-6a40-420b-8f75-2bc4461eb598	5cff34c9-04f7-4ec7-b0ac-e509eb5e4364.mirbase21.mirnas.quantification.txt	1b92b7ffb28687ccb8528bca12b449dc	50459	released
a6835bff-0d72-4ade-b7a3-ce4f7859ff2c	7781ac4b-fa99-495e-9588-f66b40703445.mirbase21.mirnas.quantification.txt	2389e318b0d9813eba951cf8c11d15fa	50354	released
03a5952a-1123-4e99-84f4-10caa0ef86ba	2ba27799-1d8a-44d2-8bca-af1779dc3990.FPKM-UQ.txt.gz	2fde7064a7f558f83523f700a21f49b0	482881	released
1fb23258-9e37-4f06-9581-a2bc95b8cadd	daec2c2a-9f58-43bc-a799-958929e549f5.FPKM-UQ.txt.gz	2690d703a3a80c9a39195d0ab5d847b4	529031	released
98fa5091-0081-4b15-9415-efadc9650d0b	15627627-76e4-42f6-8619-0fee1f64410c.mirbase21.mirnas.quantification.txt	f8622aae7702c2253685a6126fb69cba	50260	released
1043ac4a-9dfc-4dbb-bc9c-6527b1333ddc	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SL-01A-11D-A392-05.gdc_hg38.txt	54b027545c8b9093245313f73feb0d16	141284355	released
72f09f0b-2a40-4a9b-b775-b7331ceabafa	b688a335-231c-42a5-9c00-c10584ba1d2b.FPKM-UQ.txt.gz	656ba18cd7792e1e7f3870b7238c7a48	501536	released
b2233115-f8c2-4053-af80-da8d52715cac	4f2319b7-fdfb-4682-bb16-f86ba1a8fac9.FPKM-UQ.txt.gz	013bfe03de17fb634f138a6a26ba204d	521197	released
c7f7f569-c8f4-4507-a26a-b0f4b4e1f50e	26590bb6-10f5-4c18-8706-d2ed89727038.FPKM-UQ.txt.gz	14b8b4d6b1da9059176bb92c746aa848	507185	released
558e201d-c26f-43a3-a56e-f2aca51e5ece	c3699464-7057-40b0-84aa-c9ca3e2cf11a.mirbase21.mirnas.quantification.txt	85fd4f1af8722b310304466fda88a4b2	50169	released
569ad00c-1632-4529-b19c-2c1b42fae74e	f018a202-567b-4ab7-9970-bf4ec8c1dff8.FPKM-UQ.txt.gz	316a0de5979b7dbb2ef8bb43a85ca56b	506506	released
8ed5c65f-3dc3-458f-bf00-d031ab4a4b93	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-GU-A42Q-01A-11D-A23V-05.gdc_hg38.txt	4bca3a60a188995854cd49895d5e5d6d	141296529	released
7da50950-574d-4e5e-82bf-476b7fa478b0	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-ZF-AA54-01A-11D-A392-05.gdc_hg38.txt	590ee58414aaf4237f75aee423c44d11	141294256	released
1342191b-e6b6-4a1e-b189-05b1d4e79474	dd1d19b2-681b-447b-b16f-f9b0bf4f4c30.FPKM-UQ.txt.gz	04d56222193d4c1c359e509ef2ac8c8b	556918	released
173d3c7b-631f-499f-833a-3605bb792d87	060fc56a-9db0-4fc7-8aa1-a64f690d5444.mirbase21.mirnas.quantification.txt	a779c589aa7647c0b2c489922bd07c24	50392	released
a7c1d9cc-c888-4292-aeee-5ceaa1a33f25	827ee9a3-e5fc-427f-855d-9cabac010795.FPKM-UQ.txt.gz	6c9ccd152f7a1e7e6873466da8017a6c	509411	released
aad430de-488f-46d3-91a3-aeab0eea6081	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-CF-A7I0-01A-22D-A34V-05.gdc_hg38.txt	4c1337caad80ec667f0e8c3b919afdff	141291180	released
c42c9a2a-a27d-436d-a7fd-24df8c79ffec	1e2b0984-d841-4916-8cc1-7fce179109f1.FPKM-UQ.txt.gz	3e7b6fc04eee53bf174e3db3e77e9feb	506298	released
d2f71e12-da85-4ed4-9d0c-e788a7eaf120	e659b3e8-7f6b-4ba7-9bf8-689cadc1a615.FPKM-UQ.txt.gz	93da8fa7f63e00c641d3f6160b57ab79	511386	released
508c4d91-e45c-4a4a-9e13-956e7fcaa51f	2ed52255-361d-4e68-98d1-f86454e15a83.mirbase21.mirnas.quantification.txt	0a6678377da630efc726cdb4103c2067	50188	released
f0aa1e07-3c84-4ace-a078-e398c21ab1fc	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A0C8-01A-11D-A10W-05.gdc_hg38.txt	bf418ffd6b521c4af1bb1eec2d42a9e0	141274712	released
7ab65943-d793-43eb-8204-2a90d6b16b3e	11233a5a-7e02-47b8-a50d-2b306d67a93b.FPKM-UQ.txt.gz	a28ebb8bad557b80aa8da922296984b8	518337	released
91e23f31-1af6-4245-8abd-73e90f7e21ae	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-GU-A766-01A-11D-A32C-05.gdc_hg38.txt	34c82286d50f27dfdd94a3e7ae74ad18	141278832	released
552a8f5f-5d4e-49fa-b614-a0b5284f2125	66d721d4-be1b-4c5a-aac1-557f6155d898.mirbase21.mirnas.quantification.txt	d37c6fce88fda28cf7dbf728c3887aea	49922	released
3ff8b836-ac55-484a-a038-206a2dc58b1f	35e67399-f7cf-4b80-a789-4e18e0db6ea5.mirbase21.mirnas.quantification.txt	34c6a9413c60ad99616efd52520c6100	50375	released
32494c37-78a6-4541-ba87-41bada8175a9	64a02130-75d0-4164-b4f7-2a39e997e431.mirbase21.mirnas.quantification.txt	72c55ca91495bbc44d37c6f1bb00f334	50202	released
c489fdb8-cc60-4a0e-8525-362fb03cdfa7	e59b82ec-7456-4b8c-b34f-7b128207ae26.mirbase21.mirnas.quantification.txt	d725696d83b557621ed000beafc20b42	50166	released
3df29076-2b8f-4e9d-a728-5da6deb41b80	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-FD-A43N-01A-11D-A23V-05.gdc_hg38.txt	3f94892f94c3e7fe4bb5423b70a331e2	141293102	released
b98b32f3-d136-43b5-bdfe-5abb2a4ca47f	dca59b25-894b-4969-b7fc-5b8b6c5a2055.FPKM-UQ.txt.gz	8958ddeb8efa63f2f5ada2a8bf50cb5e	514890	released
088db73d-4327-475d-a561-1698b9f39cc2	5532e9a2-66b8-4dd2-aa1a-ebbb08163280.FPKM-UQ.txt.gz	62043a6a07371191a05ad8b245b9911c	535397	released
e813562b-aee8-4e85-a684-0216b9311773	4aa598c7-785b-4baa-92d9-edf760fd7dbd.mirbase21.mirnas.quantification.txt	d7498312dfecf6c930f8c8f934524692	50444	released
aeb47c70-6429-4bd7-a653-c8bb876b072d	6ceed729-4ede-4103-8f42-c00eb2266292.FPKM-UQ.txt.gz	476c79b6b998c235ffba91085eb9ba77	493629	released
753a7431-4381-40f8-b486-161213879790	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-S5-AA26-01A-11D-A38H-05.gdc_hg38.txt	8f5c079b68f552b726d932fa62100136	141321632	released
f0a455e6-1411-4894-a653-ce007eacdccc	9e818169-a74e-489b-9c28-86332ff60927.mirbase21.mirnas.quantification.txt	fdb82f4dac20d3b39cbccacb8549ed21	50455	released
e8972068-1216-470f-a940-b0c229f26fa5	9eea9c04-9172-42cc-b38b-78c9740601ab.FPKM-UQ.txt.gz	f5138a81e90551c2353b04c6898a3517	494456	released
cf119c4a-09a7-43ba-8264-7ff34bda6287	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A13J-01A-11D-A10W-05.gdc_hg38.txt	443ca049c7ac202ebaa156300a09ed0e	141287480	released
6b1184d5-ca2d-48ab-8adb-9d9922cc9f07	3af7d540-1401-43db-917f-277ff4da96d4.FPKM-UQ.txt.gz	893953b0da8789d4a2d162c5e24751fd	535822	released
f10e68f8-ec9d-49b9-b24a-c5d24deb4113	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-YF-AA3L-01A-11D-A38H-05.gdc_hg38.txt	bff0ec1f677470c175fde16af53fc9f2	141286412	released
29a231bb-56e3-49a1-a7ea-2c5b0cb76c66	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SX-01A-21D-A392-05.gdc_hg38.txt	d0b0d036b1342ed6cfbfc074f7550659	141271150	released
008ed520-7e06-4b42-b0a2-64489dcd79c9	f817f863-8d9f-4b22-b371-4e342bfe07d1.FPKM-UQ.txt.gz	af4b25ef29981210fcceb0abc0ea1d51	503867	released
eb8b2f2e-7982-4f09-be05-e70db403ac31	55e0f40a-9d03-4d87-a155-ba2f58461e71.mirbase21.mirnas.quantification.txt	6a93b2cc20f2c4502ced10204f239f8c	50064	released
b330d56e-abf4-4392-9837-e2959fa10bc6	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6L-01A-11D-A392-05.gdc_hg38.txt	e1343cab894b89e86ad6a6402983ccd9	141293984	released
e45832df-d84e-4df1-874b-48acc60be920	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-H4-A2HQ-01A-11D-A17Y-05.gdc_hg38.txt	53caa04d795e7e8af09a64420654aa52	141297011	released
86a43422-7698-4e69-b32f-f95614366af7	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-CF-A9FF-01A-11D-A38H-05.gdc_hg38.txt	91b594b9181a2ca21df5813dea5e3b33	141291635	released
3fddc81c-47ce-453e-ab4b-2c613b046389	8efeb042-6349-482c-ab64-c1d096c8493c.FPKM-UQ.txt.gz	29fc7611a8be27f9dfeb6a5a8aa35116	486520	released
873ccd43-5dac-41b6-bfc7-d636623a292b	560d7be4-45d6-48e2-b0b4-243809b88724.FPKM-UQ.txt.gz	7e59700c735ff88cee400a175255a8ee	503530	released
89a6b3b3-fe70-4cb7-8a0d-42ba95d6d8d4	d08385ff-4816-4ead-a582-01656b74935e.FPKM-UQ.txt.gz	979e36691e7c2129d42818a1052e85f5	508126	released
0140ce33-e5f6-40ff-a338-3db9da9dac02	95a2631d-f526-428e-b2da-d8e0bcaf0266.mirbase21.mirnas.quantification.txt	50783c01f8ee0b39fe190c1195340894	50450	released
4af31b46-6533-45b5-af7a-0fb9d3542136	103590bf-5206-4c2c-b8bc-5cd7cff227e4.mirbase21.mirnas.quantification.txt	6db643cca6fb555e70e16b41ce70115a	50231	released
f1294946-5f44-4156-a06d-065c1bd534db	bac9882f-1544-43cd-9c5b-e3251f2cc8e7.mirbase21.mirnas.quantification.txt	c7b679e1c46af299d848473db8f04f8e	50314	released
f02cc1ee-4fa9-4bfc-b6cb-27ba747b5c6c	e3d3b9ea-7cc9-47fc-9841-3c7ab8f848be.mirbase21.mirnas.quantification.txt	f0830d6e00219c6578dd7e0b52a2ad9f	50235	released
