File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
4c4de5f2-3ebb-4a00-b0b8-9d7a5f6f2d3d	ae998226-8119-4708-9e48-eac8e5ee249c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PJ	TCGA-UZ-A9PJ-01A	Primary_Tumor
b22fd93b-1dfa-4616-b857-8a0798061117	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-PJ-A5Z9-01A-11D-A28O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-PJ-A5Z9	TCGA-PJ-A5Z9-01A	Primary_Tumor
de5f4954-76d0-42a2-b9d1-d0ad4e141f4c	jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-P4-A5E7-01A-31D-A28O-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-P4-A5E7	TCGA-P4-A5E7-01A	Primary_Tumor
9d5a2870-39b9-49d7-9ff1-1e1e49c33a3c	jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-5P-A9K6-01A-11D-A42K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-5P-A9K6	TCGA-5P-A9K6-01A	Primary_Tumor
cb134112-e044-4f20-a4b5-e4e43c3061d5	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-SX-A7SQ-01A-12D-A369-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-SX-A7SQ	TCGA-SX-A7SQ-01A	Primary_Tumor
48a46e80-dc2c-4ffd-9cf5-7c0bdabb0c6c	a4141c5c-e187-49aa-9b42-1ad9e2929aec.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-5P-A9JW	TCGA-5P-A9JW-01A	Primary_Tumor
6f16feaa-fb26-4732-99a0-832582f61f35	4ae33538-0754-4a8f-9130-acd4cbef9f37.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-2Z-A9J3	TCGA-2Z-A9J3-01A	Primary_Tumor
e4ad4a18-ad5b-4a12-9146-ff8ae8268b58	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4846-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4846	TCGA-B0-4846-01A	Primary_Tumor
876e6685-8eff-4fe4-95cc-aef4a8e9fceb	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5094-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5094	TCGA-B0-5094-11A	Solid_Tissue_Normal
54aa68eb-c3b0-41c1-bee2-e9086ef909e2	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5400-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5400	TCGA-B0-5400-01A	Primary_Tumor
e2488442-9e1b-47e2-9ed1-aa59260c9810	72352a11-0bc7-489d-9eb9-64725bd5b504.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5705	TCGA-B0-5705-01A	Primary_Tumor
32de01e2-f24b-4f4f-9bb7-1a4d4bf63f04	451799de-7ef0-41a5-93d5-6b200e6eb59c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KO-8408	TCGA-KO-8408-01A	Primary_Tumor
610cc308-7392-46e4-940b-496e7939517a	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KO-8404-01A-11D-2312-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KO-8404	TCGA-KO-8404-01A	Primary_Tumor
7b6bb668-d31f-4c6a-bcc3-cf6181653253	76b80383-6cc2-412e-a471-169e1a09ad1f.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KN-8421	TCGA-KN-8421-01A	Primary_Tumor
21000c26-b20b-4aee-8d7d-b0735ddab0ca	cbc71a28-a3f3-4f77-9939-92abce731b1d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KN-8437	TCGA-KN-8437-11A	Solid_Tissue_Normal
ae8b4790-316d-4a05-a9b0-c4ed1758d231	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8433-01A-11D-2312-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KN-8433	TCGA-KN-8433-01A	Primary_Tumor
0225d759-bc79-42a8-b884-34ae67cfebd2	9e2a71b9-8f43-4fef-8fa6-ef4113521903.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-PJ-A5Z8	TCGA-PJ-A5Z8-01A	Primary_Tumor
bac1f38e-728b-43d5-a7b4-f8c1c6d479fb	5ef7ffcb-1938-449a-a082-2b2b04adbafe.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PU	TCGA-UZ-A9PU-01A	Primary_Tumor
2e2de939-16e6-44ae-94d6-f972bcda1946	756f4bf6-333d-4708-a17d-8b4857c46dd1.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-SX-A7SS	TCGA-SX-A7SS-01A	Primary_Tumor
18efd150-3d56-4260-b02c-c8ce8c30ca99	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-Y8-A895-01A-11D-A369-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-Y8-A895	TCGA-Y8-A895-01A	Primary_Tumor
75dbb0e6-f070-4cb2-9742-a129cbee98c5	16504f6c-319b-44d8-9de1-fcc2334406c4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-BQ-5885	TCGA-BQ-5885-01A	Primary_Tumor
ef14c3da-ec6c-4df2-9c1c-363625137163	eb8075bd-a772-4ddf-b259-24dee752f8c6.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-B1-5398	TCGA-B1-5398-01A	Primary_Tumor
65f02e39-344f-4789-b6c3-3e58dc433fab	f5b7c9b4-fb7d-40ca-a30f-b3989b9c535d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01286	C3L-01286-06	Solid_Tissue_Normal
8444bcfe-68cb-46a4-a278-3f82fc164a22	cef45ccf-036e-40ec-a08b-4b2b888f6d04.mirnaseq.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	CPTAC-3	C3N-00194	C3N-00194-02	Primary_Tumor
f6e694c9-7463-41e9-97e2-706b04285fa0	71167de0-0e39-4fe7-8d9e-90833bcd66f7.mirnaseq.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	CPTAC-3	C3L-01287	C3L-01287-03	Primary_Tumor
b0a4adf5-7b25-489a-9863-dcbaefca02a7	b3fde6aa-4041-48c4-941d-346c15ca62e7.mirnaseq.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	CPTAC-3	C3L-00907	C3L-00907-03	Primary_Tumor
9d682c94-225d-4091-ba95-787e65796bc0	87201c14-b8b4-49eb-a668-9544cc7b4c23.mirnaseq.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	CPTAC-3	C3L-00610	C3L-00610-01	Primary_Tumor
d19e10d4-44f8-4191-87b9-3901a41111f6	82a7782f-0de2-48ed-9065-5907282d9a61.mirnaseq.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	CPTAC-3	C3L-01286	C3L-01286-03	Primary_Tumor
41414415-2a29-45aa-a6d3-c27d9cd8e11f	aad4394b-9461-4fda-a23a-f9a61541d674.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KM-8441	TCGA-KM-8441-01A	Primary_Tumor
f67e9a53-00f0-4316-b051-9c791c371e02	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-SX-A7SN-01A-11D-A356-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-SX-A7SN	TCGA-SX-A7SN-01A	Primary_Tumor
9278177f-4fa1-4ce5-ab55-8b4014359472	9dee23a1-e616-47c7-83b5-5f6cef50b5cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-5P-A9JU	TCGA-5P-A9JU-01A	Primary_Tumor
f57301cd-47e0-428d-99c1-07dd0547cc07	ea237009-dee2-42a0-aa54-9ac165e9aa26.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-2Z-A9J1	TCGA-2Z-A9J1-01A	Primary_Tumor
29b480fd-8c18-47cb-83b3-57c5031e6858	e0bcff74-13b2-4976-a11f-63abd3f68ea3.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KN-8433	TCGA-KN-8433-11A	Solid_Tissue_Normal
dde6771e-d9cb-4b6b-9182-e73eded900e5	49be80fd-4913-444d-a641-a582c5fee7c9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KN-8433	TCGA-KN-8433-01A	Primary_Tumor
7af6d837-d206-4ed6-b368-4f9f31cda4c1	2dc1cfc4-5f01-436f-b0dd-0f427f5dc4b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KN-8435	TCGA-KN-8435-11A	Solid_Tissue_Normal
b9d5069d-776b-4c97-a676-ae03d8ef6e83	2438f9c3-a12f-4ac4-8583-a9409b926120.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KO-8407	TCGA-KO-8407-01A	Primary_Tumor
2dbe2534-763d-4923-93fa-f9fab7566f83	0af9ed7c-6508-4988-a2d2-66806cf14c95.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5195	TCGA-BP-5195-01A	Primary_Tumor
47d834f6-ee2d-41ff-803c-16de580a2acb	98d62da5-20c1-412a-a75b-9e004574b7ee.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3451	TCGA-AK-3451-01A	Primary_Tumor
a96b501d-6528-4b95-a513-8feb56ea1925	d828564f-a08a-49cc-b4d5-7f18a27631cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5985	TCGA-CZ-5985-11A	Solid_Tissue_Normal
7ffa4f6d-cbb4-433d-a36d-f1a3b0a0a7bb	35d184b2-d166-4948-a16d-0ac8dc2e3ed4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5701	TCGA-B0-5701-11A	Solid_Tissue_Normal
37c90e39-1f16-4d37-a098-37502e99742c	c59a6319-cd42-40f4-8001-f6be4fe4c1d6.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TARGET-NBL	TARGET-30-PAPBJE	TARGET-30-PAPBJE-01A	Primary_Tumor
c48e8aed-5c94-4e0c-96b8-bda35dea5c03	8213f860-4f20-490b-bcfb-590e3b5cbeff.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-BQ-5881	TCGA-BQ-5881-01A	Primary_Tumor
b3187c04-3566-4953-9ede-f6472e891685	0e0185c3-6751-4ec9-9730-b3da33b71d00.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-WN-AB4C	TCGA-WN-AB4C-01A	Primary_Tumor
dacf7b63-3c25-4b86-82cf-90ef88f30ee4	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5889-01A-11D-1590-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-BQ-5889	TCGA-BQ-5889-01A	Primary_Tumor
5817bb03-1839-429e-aaec-0b9475866017	da2401e1-272d-4c13-8c48-7cb9d25f8d03.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-A4-8630	TCGA-A4-8630-01A	Primary_Tumor
eae7fcbb-fd69-4852-8e72-cde2089beaaa	45196d24-85c5-4a9b-a616-9a9060b53ab2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-4154	TCGA-B8-4154-01A	Primary_Tumor
7e0190a2-1841-4209-a413-641fb3a7f6f5	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5095-01A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5095	TCGA-B0-5095-01A	Primary_Tumor
d7baf8fc-41ca-4013-ba89-f60e63ab7dc7	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5110-01A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5110	TCGA-B0-5110-01A	Primary_Tumor
f972831c-1126-4a6f-aa30-c2ad1bf75755	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4845-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4845	TCGA-B0-4845-01A	Primary_Tumor
9e9945f2-f772-4d62-8d5e-38e85fdf73d4	03fe25f9-ec83-49d0-9f50-e113b6678fdc.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5589	TCGA-CW-5589-01A	Primary_Tumor
48c6d7da-a741-4863-a0c8-4ec13f137a4b	7563ddfe-268f-4df2-a502-dc2284d8a02b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5707	TCGA-B0-5707-01A	Primary_Tumor
c58468a5-9a21-4fcc-96be-8b09a609e10f	d9c7a1f7-f303-4617-b46c-2003e871095b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4642	TCGA-CJ-4642-01B	Primary_Tumor
3cd0d524-23b3-495b-ae43-367860acc163	fddf0083-59bd-4352-8e3d-7e5715f6d5b0.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4697	TCGA-B0-4697-01A	Primary_Tumor
697d834d-637f-4231-93f1-7a1972e607d2	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3329-01A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3329	TCGA-A3-3329-01A	Primary_Tumor
c6ee5e31-b637-482c-9a3f-37585fd7e530	bbc8e3e4-ff61-49ea-8624-e0b5b078562e.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AS-3777	TCGA-AS-3777-01A	Primary_Tumor
a62751be-eaae-42ed-9613-d787e223bfa6	e50711df-fe6b-480f-97c0-e150cb5d3a5b.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5587	TCGA-CW-5587-11A	Solid_Tissue_Normal
c154dde0-4a33-4bb8-aa06-29b0c681e0c5	bdc00e8a-cff2-4281-8762-12c4470fc23d.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5106	TCGA-B0-5106-01A	Primary_Tumor
f155944c-8199-49c5-a2c8-1eaf710ba14d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4845-11A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4845	TCGA-B0-4845-11A	Solid_Tissue_Normal
f71e6b5e-8a0b-4018-a0da-9d23183989a0	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5812-01A-11D-1670-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5812	TCGA-B0-5812-01A	Primary_Tumor
f34838ec-28c9-45ae-946c-abd307394e4b	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4842-01A-02D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4842	TCGA-B0-4842-01A	Primary_Tumor
000c6bb3-c47d-49a1-ad0f-57093521f922	1260cbd9-170e-4032-b45e-99620b9304da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5549	TCGA-B8-5549-01A	Primary_Tumor
b85a4a21-b46a-4bfd-be08-e1e55a0d925a	7eda1464-8525-4b9f-9991-8f34deb08cac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-SX-A7SS	TCGA-SX-A7SS-01A	Primary_Tumor
283daae7-7834-419a-b47c-9c86b765a24d	jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8311-01A-11D-2399-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-A4-8311	TCGA-A4-8311-01A	Primary_Tumor
ec95aeb1-9091-45e3-9c39-85c183c57c0f	a44f80d5-ca03-488e-82dd-64022e22cf94.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-Y8-A896	TCGA-Y8-A896-01A	Primary_Tumor
c1b6aeb8-6728-4500-af05-30e71bb2da81	d96ef8b7-c8d1-4835-921c-db1ebb8eaef3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-SX-A71R	TCGA-SX-A71R-01A	Primary_Tumor
0515f874-b9eb-4946-a13f-63dff0d00829	6aee1fc4-9e38-47ec-b7b0-f0b38e4eb59d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-P4-AAVO	TCGA-P4-AAVO-01A	Primary_Tumor
c83df78c-5765-4d1e-b5e7-3a0df4d1ebc8	ff4c5ac9-fd9a-40a9-9d70-1c890ca04332.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-2Z-A9JQ	TCGA-2Z-A9JQ-01A	Primary_Tumor
7561e4cc-88fa-4343-b97d-a7e1071a19f3	c6b9b16f-e8c4-4e8b-8369-4965ed94c04f.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-MH-A560	TCGA-MH-A560-01A	Primary_Tumor
dc18e702-2b3c-4f16-b3ca-10f03faefa31	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6795-01A-11D-1963-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-G7-6795	TCGA-G7-6795-01A	Primary_Tumor
16bf46c5-06e9-4f53-aaf3-03d70cef9376	e8d3b9df-b13c-4103-843d-99880e06203a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-A4-7997	TCGA-A4-7997-01A	Primary_Tumor
310e1a74-97d1-4abe-ab98-e820e9420942	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83T-01A-11D-A356-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-IA-A83T	TCGA-IA-A83T-01A	Primary_Tumor
89adac1a-7efb-4fd3-9cf0-0273a1ec120a	e1463444-4cfb-4c39-af71-9756c05b0862.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-B3-4104	TCGA-B3-4104-01A	Primary_Tumor
ec9faf3c-6c3a-4333-aa8c-7b3d288f5488	jhu-usc.edu_KIRP.HumanMethylation450.10.lvl-3.TCGA-SX-A71R-01A-12D-A341-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-SX-A71R	TCGA-SX-A71R-01A	Primary_Tumor
ec8c7486-1d0a-4748-9d28-8156a177c174	b7da8093-4b15-434f-8843-823285344592.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-4A-A93X	TCGA-4A-A93X-01A	Primary_Tumor
19fe867a-d571-428f-ab00-088ef14cb7f9	8971734c-7b9c-46ad-a70e-d03cb0220adf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-GL-7773	TCGA-GL-7773-01A	Primary_Tumor
820164c9-6bed-4fa8-9f67-ed57d1675a89	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-SX-A7SR-01A-12D-A369-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-SX-A7SR	TCGA-SX-A7SR-01A	Primary_Tumor
7753fe7f-dd92-4742-8fc9-d2e1273822cf	bee0b937-f44a-4d88-9cd0-e16dd712a509.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-A59R	TCGA-GL-A59R-11A	Solid_Tissue_Normal
ca31e826-c8f6-4337-8d3a-8d3a09d654e7	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-G7-A8LB-01A-11D-A369-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-G7-A8LB	TCGA-G7-A8LB-01A	Primary_Tumor
21802936-91f6-4f0c-b7a0-d1bbecf7e50e	e749c448-20fb-4732-b8ee-c74177485245.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-G7-A8LD	TCGA-G7-A8LD-01A	Primary_Tumor
0a8b5056-76a6-4537-9fb3-53960d2fc452	abc5f7f1-3db7-4c85-93cf-111556bd9abb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-AL-3471	TCGA-AL-3471-01A	Primary_Tumor
8edba125-c1a1-4f1f-8e79-ac418add5912	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5885-01A-11D-1590-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-BQ-5885	TCGA-BQ-5885-01A	Primary_Tumor
b9ab55da-cff6-4b6a-8090-3f4377bc899e	a5e07df6-2166-422f-b852-dc5da2e3a876.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-UZ-A9PM	TCGA-UZ-A9PM-01A	Primary_Tumor
5f8aca6a-4375-4397-8c43-1ff27cda914c	f5e6c4d2-5dba-414e-9c3c-b2c37e24e2ab.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-PJ-A5Z9	TCGA-PJ-A5Z9-01A	Primary_Tumor
71073048-beba-40d2-bb83-9691c3ec973e	33656134-ab17-4afb-a7fe-dea3b0fe84e1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-SX-A71V	TCGA-SX-A71V-01A	Primary_Tumor
22e4fc9f-dd64-464d-91ac-0a3bc776f10c	5aabfce8-9a14-4899-bfbe-016350cc7ec6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRP	TCGA-GL-8500	TCGA-GL-8500-01A	Primary_Tumor
6fda3cdc-e567-4f4d-a3fc-592828429c2b	c9b7c74e-b910-4dfb-8f71-5f3eeee5ff77.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-G7-6793	TCGA-G7-6793-01A	Primary_Tumor
48918231-e3a4-438d-9689-edc3a3975919	5b3f631b-65f6-433e-ae54-ff54a4da4d9e.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-2Z-A9JJ	TCGA-2Z-A9JJ-01A	Primary_Tumor
46866e15-d7dd-40c0-9a30-de309dc0fc5b	36359b4d-f015-45fb-a65a-c5bbe87f622c.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-A59R	TCGA-GL-A59R-01A	Primary_Tumor
068ee6d2-5457-4459-a776-b7497f135e37	419e243f-d1b9-40a4-a164-b11aa2655f92.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-GL-7773	TCGA-GL-7773-01A	Primary_Tumor
705ab0d6-51ac-4294-b758-59f2f5191038	4d1d5980-606e-4796-9791-0373ef627b52.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KO-8404	TCGA-KO-8404-01A	Primary_Tumor
b7d32ee4-c3fa-440b-9889-0888aa64d759	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8434-01A-11D-2312-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KN-8434	TCGA-KN-8434-01A	Primary_Tumor
7f4aba9a-e5df-401c-bbca-6a244046ec34	d288b78a-a507-4ea1-8006-214decfc0bd7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KM-8476	TCGA-KM-8476-01A	Primary_Tumor
6adb1499-0f2f-476a-bbad-c84493af88f6	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KO-8416-01A-11D-2312-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KO-8416	TCGA-KO-8416-01A	Primary_Tumor
be3fdf69-8632-429a-99b9-afd0666395a9	44aa0aa5-6a13-4cf7-9d3c-d2a52f9c40a6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KICH	TCGA-KN-8423	TCGA-KN-8423-01A	Primary_Tumor
c7553502-b954-4040-984a-7033044ae0ae	cf588761-e56a-4633-9c47-d4720022feb2.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-DW-7836	TCGA-DW-7836-01A	Primary_Tumor
5d37c33e-e1d1-4b59-9ec4-7217779dd960	jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8630-01A-11D-2399-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-A4-8630	TCGA-A4-8630-01A	Primary_Tumor
3a640eeb-aa63-448e-bbc0-d7073fae168a	c6ed3d21-f764-4b46-b896-a03f4636c210.FPKM-UQ.txt	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRP	TCGA-BQ-5891	TCGA-BQ-5891-11A	Solid_Tissue_Normal
